,Device Type,Device Id,X,Y,Z,Yaw,Pitch,Roll
17,controller,2,0.9259454011917114,0.8004329204559326,-1.4847406148910522,26.359455328665877,-82.21877931684753,39.345666193876404
18,hmd,1,1.0791940689086914,0.7873238325119019,-1.59465491771698,177.50604288616566,-143.80136308304438,-172.10117819554412
19,controller,1,2.0833821296691895,1.235640525817871,-2.7775087356567383,175.70763340610986,-165.7149335843755,-163.89458884200536
20,controller,2,0.9260151386260986,0.8004554510116577,-1.4847155809402466,26.364741704610097,-82.21929679977377,39.352786452864954
21,hmd,1,1.0791921615600586,0.7873278856277466,-1.5946766138076782,177.5044023028832,-143.80025296756958,-172.10065747684192
22,controller,1,2.0833795070648193,1.2355854511260986,-2.7776856422424316,175.71138933336283,-165.7198710317984,-163.8925177125388
23,controller,2,0.9261535406112671,0.800574541091919,-1.4846163988113403,26.36576339639292,-82.21922403520384,39.355763316539615
24,hmd,1,1.0792315006256104,0.7873883247375488,-1.59459388256073,177.50253679795318,-143.80095552579752,-172.10345144907134
25,controller,1,2.0832858085632324,1.2357228994369507,-2.777402877807617,175.71247818895864,-165.71742066016435,-163.89533078660827
26,controller,2,0.9268779754638672,0.8006726503372192,-1.4843147993087769,26.395868493551305,-82.22299305724343,39.3717898278844
27,hmd,1,1.0792160034179688,0.787397027015686,-1.5945850610733032,177.50380052180296,-143.79995243376962,-172.10468927744677
28,controller,1,2.083385467529297,1.2354222536087036,-2.777289390563965,175.70934668688088,-165.72321889244415,-163.8989046514438
29,controller,2,0.9276134967803955,0.8013464212417603,-1.483986496925354,26.40640054884162,-82.22311065413908,39.38271670789598
